,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,garden_tree_2,garden_grass_1,dirty_river_vertical_01,garden_grass_1,garden_tree_2,garden_dirty_1,,,garden_dirty_1,garden_tree_2,garden_grass_1,dirty_river_vertical_01,garden_grass_1,garden_tree_2,,outside_wooden_fence_2,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_valve,factory_industrial_pipe_right,window_02_close,house_small_library,,,@@,,,house_small_library,@@
,@@,@@,door_02_close,@@,@@,@@,@@,@@,@@,@@,@@,door_02_close,@@,@@,,outside_wooden_fence_2,misc_barrel,misc_barrel,,factory_industrial_part_left_02,@@,house_bed,house_computer,house_wardrobe,@@,house_wardrobe,,house_bed,@@
,@@,military_radio,,military_crate,misc_chainwheel_left_right,misc_chainwheel_left_right,@@,house_bench,house_table,house_bench,house_cupboard_01,,house_fridge,@@,,outside_wooden_fence_2,misc_barrel,,,military_crate,@@,@@,@@,@@,@@,@@,@@,@@,@@
,@@,house_bench,,store_sale_02,misc_chainwheel_left_right,misc_chainwheel_left_right,@@,,,,,,,window_02_close,,outside_wooden_fence_2,,,,garden_tree_11,@@,house_bed,,house_wardrobe,@@,house_wardrobe,house_computer,house_bed,@@
,window_02_close,,,,factory_industrial_pipe_right,factory_industrial_pipe_left,@@,house_shink,house_stove,,house_bench,house_table,house_bench,@@,,outside_wooden_fence_2,crate,,,garden_stone,window_02_close,house_small_library,,,@@,,,house_small_library,@@
,@@,store_sale_02,,,factory_industrial_pipe_valve,factory_industrial_part_top_02,@@,@@,@@,door_02_close,@@,@@,@@,@@,,outside_wooden_fence_2,outside_wooden_fence_2,outside_wooden_door_01_close,outside_wooden_fence_2,outside_wooden_fence_2,@@,@@,window_02_close,door_02_close,@@,door_02_close,window_02_close,@@,@@
,@@,crate,crate,,factory_industrial_part_left_02,factory_industrial_pipe_valve,@@,,,dirty_river_vertical_01,garden_dirty_2,,,,,,,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_bottom_01,dirty_river_horizontal_01,dirty_river_horizontal_top_01,dirty_river_horizontal_01,dirty_river_top_left_01,,crate,outside_metal_fence_1
,@@,house_wardrobe,crate,,misc_chain_top,misc_hook,@@,,,dirty_river_vertical_01,,garden_tree_8,,,garden_grass_3,garden_tree_8,,,,,garden_dirty_2,dirty_river_vertical_01,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1
,@@,house_wardrobe,,,outside_metal_fence_1,misc_sign,@@,,garden_tree_8,dirty_river_vertical_01,,,,,,,,garden_dirty_1,,,misc_barrel,dirty_river_vertical_01,outside_metal_fence_1,,garden_tree_10,,,wall_01_broke,outside_metal_fence_1
,@@,house_library,house_library,,misc_chainwheel_left_right,misc_chainwheel_left_right,@@,,garden_dirty_2,dirty_river_top_right_01,dirty_top_01,dirty_top_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_bottom_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_vertical_left_01,outside_metal_door_01_close,,,,,garden_tree_8,outside_metal_fence_1
,@@,@@,@@,door_02_close,@@,@@,@@,@@,@@,@@,dirty_right_01,dirty_left_01,@@,@@,@@,door_02_close,@@,@@,window_02_close,@@,@@,dirty_river_vertical_01,outside_metal_fence_1,,garden_grass_3,,,,outside_metal_fence_1
,,@@,house_shink,,@@,house_library,house_cupboard_01,house_shink,house_stove,@@,dirty_right_01,dirty_left_01,@@,house_stove,house_shink,,lab_cupboard_01,medical_cupboard_01,military_radio,medical_cupboard_01,@@,dirty_river_vertical_01,outside_metal_fence_1,garden_tree_8,,wall_01_part_right,wall_01_part_left,garden_dirty_1,outside_metal_fence_1
,factory_industrial_pipe_left,@@,factory_industrial_pipe_right,,@@,house_computer,,house_bench,,@@,dirty_right_01,dirty_left_01,@@,,,,,,,,window_02_close,dirty_river_vertical_01,outside_metal_fence_1,,,garden_tree_10,,,outside_metal_fence_1
,,@@,@@,,@@,house_bed,,house_table,house_bench,window_02_close,dirty_right_01,dirty_left_01,window_02_close,,,,house_computer,house_cupboard_01,house_bed,,@@,dirty_river_vertical_01,outside_metal_fence_1,garden_grass_3,,,,wall_01_broke,outside_metal_fence_1
,,@@,house_toilet,,@@,,,,,@@,dirty_right_01,dirty_left_01,@@,house_fridge,house_cupboard_01,,,,house_bench,,@@,dirty_river_vertical_01,outside_metal_fence_1,wall_01_broke,,garden_stone,misc_sign,garden_tree_8,outside_metal_fence_1
,,@@,@@,window_02_close,@@,door_02_close,@@,window_02_close,@@,@@,dirty_right_01,dirty_left_01,@@,window_02_close,@@,@@,door_02_close,@@,window_02_close,@@,@@,dirty_river_vertical_01,outside_metal_fence_1,garden_tree_8,,garden_grass_3,,military_crate,outside_metal_fence_1
,,,,,,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_bottom_01,dirty_bottom_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_top_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_top_left_01,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1
